village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.4289887640099235,0.47842992833608655,0.3783307017068488,0.441264592955496,0.13719549905293202,0.12599151614067924,0.37108436697996183,0.6282727207456317,0.14116132574429258
,,,,0.37649186415212355,0.44802904761495127,0.3516873086721886,0.3894959899337737,0.16816135427982315,0.2246208023571726,0.3606777335115305,0.5467779126281914,0.194287002568033
,,,,0.35605877659260077,0.39416294238803107,0.33208810474846484,0.3711595376661219,0.08691833602796996,0.0850435029186771,0.3323475654566572,0.4724942162282203,0.12148632027400302
,,,,0.32704063304646785,0.37497099582029547,0.3164628723838608,0.3631133975488688,0.08307863784514494,0.08375770330681695,0.33197835704769496,0.4097576050229643,0.16154222129972845
,,,,0.447196839444557,0.6461133446141509,0.3823965596464025,0.42258169388915323,0.2452758003979029,1.1789100556132541,0.3462812690676209,0.8127585523479923,0.28173649800063527
,,,,0.3580038723948221,0.37920645578952344,0.3355456234466945,0.3515816970957159,0.1567036273168453,0.12510742398462624,0.32195217381622504,0.42895104594014377,0.08446700307316284
,,,,0.3751028062801079,0.43344758223761926,0.35118387297068976,0.4022457818705981,0.13125588701044621,0.10872247529560393,0.36387457009106283,0.5281505923959708,0.17649377693614704
,,,,0.3936479681781747,0.4590030681280836,0.35123319166097766,0.41369749580365717,0.16598655231647186,0.15722431290645578,0.367709985441419,0.5550738684097103,0.19063590605669528
,,,,0.5881163287318196,0.7280481301558199,0.49018387864634516,0.6486438688272383,0.2782932106350004,0.2918758343179734,0.4760912850239417,1.0417856999805994,0.27526278360739
,,,,0.8767258541428313,1.3569820780116684,0.5934156288759128,0.8143050860723701,0.9511947721808439,1.6903895417637798,0.5656375323835136,2.5741032052574107,0.5047412656252559
,,,,0.460383185175344,0.6260845857674101,0.38328138382122,0.5391934046363351,0.2302623089564121,0.31719104710101925,0.4147773764320336,0.8989090919494629,0.3678718489738311
,,,,0.6890056773828289,1.0656451020133895,0.46927991192914953,0.5966512516616896,0.8501404638519647,1.6307691634237695,0.40566974432506786,1.7263636589050293,0.4181719215872178
,,,,0.800718145308412,1.0870651366525106,0.5684424384114725,0.734952337560598,0.6114974631743171,0.9640965911316515,0.42122287384826196,2.204444408416748,0.3212024713533345
,,,,0.3790894971023995,0.4632760038513305,0.3473942254913292,0.43335775325445375,0.09224318988459851,0.12137218464518053,0.3787866931390954,0.5811103260567693,0.23208296479052146
,,,,0.4088565135826359,0.4833054516024297,0.3667000254375757,0.42943196900828684,0.18440131688341718,0.21493095801117842,0.3679813438613943,0.6019993517734913,0.1911765003860019
,,,,0.7468625318915358,0.9547467764702198,0.5383818259296335,0.7161278994388207,0.46357548576835,0.7618570741305202,0.5326558519999974,1.6405555605888367,0.2940404792629147
,,,,0.7622358730509408,1.0639542393437178,0.5252702938895945,0.6145511456151657,0.9034416803645561,2.0562219477712396,0.455821290202273,1.6293165557693592,0.3059922819178536
,,,,0.8368712512682699,1.2465739344619267,0.5793567746647469,0.7847980097046521,0.7765004433440909,1.4788168807573039,0.46635294596205484,2.2781682412777995,0.41498498077740653
,,,,1.273481176120731,1.7244698032553494,0.9776415753139803,1.3605947047472,0.8020305186957025,1.1314017820332387,0.8571195577103491,3.166000008583069,0.3920587233908853
